"2008-01-26", "04:12:00", 09, 33.1931433991, -117.372399899
"2008-02-12", "13:00:00", 02, 32.765541566, -116.962342265
"2012-12-12", "04:30:00", 01, 32.6748129115, -117.108814168
"2009-06-22", "12:30:00", 06, 32.7707257267, -117.052549189
"2010-08-28", "03:54:00", 10, 32.7900197653, -117.237887287
"2008-07-04", "00:00:00", 02, 32.7466434841, -117.039292822
"2009-01-04", "18:28:00", 03, 32.8035283617, -117.113759101
"2011-09-09", "11:00:00", 07, 32.6845331883, -117.123649532
"2012-05-16", "14:00:00", 09, 32.705237938, -117.14317933
"2010-05-07", "08:00:00", 01, 33.0186557442, -117.061854559
"2010-02-05", "03:15:00", 09, 32.6872256602, -117.117865566
"2008-04-26", "03:00:00", 01, 33.0975419174, -117.217686595
"2010-12-31", "22:10:00", 09, 32.7214615911, -117.160207337
"2009-02-05", "23:00:00", 09, 32.8023720682, -116.935744699
"2008-11-16", "09:00:00", 05, 32.7451136882, -117.16414467
"2008-05-02", "22:25:00", 10, 33.1400317363, -117.079485924
"2008-08-15", "10:30:00", 06, 32.6222171542, -116.998547301
"2012-08-26", "01:15:00", 00, 32.8034344102, -117.156743666
"2011-10-29", "11:14:00", 02, 32.8092117247, -116.93572962
"2012-06-22", "11:00:00", 06, 33.1450690086, -117.132099512
"2012-04-05", "23:00:00", 00, 33.1383927916, -117.11505636
"2009-05-25", "18:00:00", 09, 32.7445686437, -117.254730454
"2009-03-06", "08:30:00", 06, 33.173633884, -117.304633595
"2010-08-12", "20:08:00", 03, 32.7940860607, -117.134756422
"2009-04-30", "02:00:00", 09, 32.7586907048, -117.073273681
"2010-12-11", "18:56:00", 07, 33.1784979109, -117.326685802
"2008-01-19", "13:00:00", 00, 32.7785073286, -117.25019657
"2010-06-25", "09:00:00", 07, 32.7889107813, -116.934442711
"2010-07-19", "00:00:00", 00, 33.0041009077, -117.08812766
"2008-06-04", "09:30:00", 06, 32.6384526109, -117.096861089
"2008-08-25", "23:00:00", 00, 32.8013030268, -117.252056143
"2011-06-27", "12:00:00", 09, 32.705237938, -117.14317933
"2012-03-16", "12:30:00", 01, 33.2022889534, -117.242184246
"2011-08-24", "20:50:00", 08, 32.7046621191, -117.084725548
"2009-12-19", "18:50:00", 10, 32.7835066288, -117.127231204
"2008-04-11", "01:48:00", 01, 32.8208073893, -116.93426826
